item_id,item_type,user_id,liked_date,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17
item2951,type1,user1038,2021-09-05 22:15:28.346000,label6,label5,label4,label9,label12,label27,,,,,,,,,,,
item631,type1,user1038,2021-08-20 20:56:51.103000,label69,label47,label7,label38,label34,,,,,,,,,,,,
item3906,type0,user1038,2021-08-28 16:47:51.091000,label6,label7,label38,label4,label47,,,,,,,,,,,,
item1095,type1,user1038,2021-08-31 16:16:50.052000,label5,label4,label3,label9,label35,,,,,,,,,,,,
item2681,type0,user1038,2021-08-23 20:53:43.886000,label7,label141,label6,label35,label47,label38,,,,,,,,,,,
item1267,type1,user1038,2021-09-03 18:12:21.106000,label5,label6,label18,label9,label27,label12,label4,,,,,,,,,,
item815,type0,user1040,2021-08-23 16:45:10.521000,label35,label5,,,,,,,,,,,,,,,
item893,type1,user1040,2021-08-25 14:02:32.909000,label130,label38,label7,label47,label6,,,,,,,,,,,,
item1006,type1,user1040,2021-08-26 18:10:12.463000,label6,label9,label4,label5,label27,label12,,,,,,,,,,,
item715,type0,user1040,2021-08-23 17:14:24.934000,label12,label4,label5,label6,label27,label47,label7,label38,label9,,,,,,,,
item3133,type1,user1040,2021-09-17 16:55:54.608000,label6,label5,label12,label27,label4,label9,,,,,,,,,,,
item786,type1,user1040,2021-08-23 16:32:18.558000,label5,label35,,,,,,,,,,,,,,,
item762,type1,user1044,2021-08-23 18:21:18.911000,label6,label12,label9,label5,label4,label27,,,,,,,,,,,
item871,type1,user1044,2021-08-24 15:26:00.943000,label6,label7,label38,label18,label47,,,,,,,,,,,,
item795,type1,user1044,2021-08-23 18:20:53.428000,label33,label51,label35,,,,,,,,,,,,,,
item1006,type1,user1044,2021-08-26 17:30:03.662000,label17,label6,label4,label96,label102,label9,,,,,,,,,,,
item3108,type1,user1044,2021-09-16 18:55:25.308000,label6,label12,label5,label9,label27,label4,,,,,,,,,,,
item724,type1,user1044,2021-08-23 18:28:59.030000,label12,label4,label9,label82,label14,label17,label27,label6,label5,,,,,,,,
item710,type1,user1044,2021-08-23 18:30:26.825000,label6,label88,label12,label84,label72,label21,label8,label4,,,,,,,,,
item674,type1,user1044,2021-08-23 18:31:43.432000,label9,label57,label6,label5,label4,label27,label16,label12,,,,,,,,,
item695,type1,user1044,2021-08-23 18:29:21.043000,label9,label33,label7,label71,label47,label101,label38,label6,label4,,,,,,,,
item2715,type1,user1044,2021-08-24 15:26:13.354000,label38,label18,label47,label7,label6,,,,,,,,,,,,
item3826,type3,user1044,2021-08-24 15:27:24.391000,label4,label6,label21,,,,,,,,,,,,,,
item1117,type1,user1044,2021-09-01 01:47:43.856000,label6,label170,label85,label22,label9,label4,,,,,,,,,,,
item3966,type1,user1044,2021-09-02 13:59:38.574000,label27,label12,label9,label4,label5,label6,label61,,,,,,,,,,
item789,type0,user1052,2021-08-23 21:14:24.003000,label4,label21,label6,,,,,,,,,,,,,,
item1045,type1,user1052,2021-08-31 09:48:02.927000,label33,label118,label51,,,,,,,,,,,,,,
item2719,type1,user1052,2021-08-24 13:01:32.645000,label21,label4,label6,,,,,,,,,,,,,,
item2690,type1,user1052,2021-08-24 13:06:14.976000,label79,label125,label6,label128,label26,,,,,,,,,,,,
item156,type0,user1052,2021-08-31 09:56:31.075000,label88,label42,label6,label21,label8,label4,label126,label72,,,,,,,,,
item775,type1,user1052,2021-08-23 21:00:26.717000,label4,label21,label45,label97,label119,label52,,,,,,,,,,,
item4677,type1,user1052,2021-08-24 13:03:41.863000,label6,label43,label39,,,,,,,,,,,,,,
item817,type1,user1053,2021-08-23 21:20:46.974000,label47,label38,label6,label4,label54,label69,label63,label7,,,,,,,,,
item1146,type1,user1053,2021-09-02 22:39:47.963000,label103,label39,label10,label6,label43,label4,label9,,,,,,,,,,
item1268,type1,user1053,2021-09-05 22:06:31.993000,label116,label108,label9,label4,label6,label33,,,,,,,,,,,
item1211,type1,user1053,2021-09-03 22:31:55.988000,label6,label51,label11,label69,label33,,,,,,,,,,,,
item3011,type1,user1053,2021-09-08 22:52:50.963000,label67,label68,label6,,,,,,,,,,,,,,
item983,type1,user1053,2021-08-28 21:50:46.514000,label6,label71,label12,label9,label4,label5,label33,label101,label27,,,,,,,,
item1279,type1,user1053,2021-09-05 22:07:39.277000,label27,label4,label9,label6,label12,label5,,,,,,,,,,,
item823,type0,user1056,2021-08-23 22:10:54.245000,label57,label27,label9,label6,label5,label4,label16,label12,,,,,,,,,
item894,type0,user1056,2021-08-28 20:13:28.424000,label108,label176,label9,label4,label51,label33,label116,,,,,,,,,,
item1073,type1,user1056,2021-08-30 11:59:40.749000,label12,label9,label4,label5,label6,label99,label27,label49,,,,,,,,,
item1859,type1,user1056,2021-09-30 14:01:03.393000,label9,label12,label27,label6,label5,label4,,,,,,,,,,,
item4727,type1,user1056,2021-08-29 13:16:13.871000,label38,label4,label6,label103,label39,label47,label10,label9,label7,,,,,,,,
item707,type0,user1060,2021-08-23 23:26:06.439000,label12,label6,label5,label4,label27,label49,label9,label99,,,,,,,,,
item1007,type1,user1060,2021-08-30 00:44:41.789000,label6,label4,,,,,,,,,,,,,,,
item2037,type1,user1060,2021-10-11 12:27:30.291000,label9,label4,label6,label33,label86,label20,,,,,,,,,,,
item2095,type1,user1060,2021-10-16 08:15:57.810000,label14,label17,label6,label4,label9,label82,,,,,,,,,,,
item2185,type1,user1060,2021-10-22 08:59:06.727000,label77,label12,label49,label27,label99,label6,label5,label4,label9,,,,,,,,
item387,type0,user1060,2021-08-24 23:24:20.269000,label4,label6,,,,,,,,,,,,,,,
item3627,type0,user1060,2021-08-24 23:57:31.166000,label47,label9,label27,label6,label38,label12,label5,label4,label7,,,,,,,,
item148,type0,user1060,2021-08-31 23:15:01.199000,label39,label43,label6,label18,,,,,,,,,,,,,
item24,type0,user1060,2021-09-01 01:35:41.553000,label42,label6,label168,label9,label5,label4,,,,,,,,,,,
item4371,type0,user1060,2021-10-22 09:21:49.713000,label75,label7,label52,label38,label47,label6,label4,,,,,,,,,,
item4651,type0,user1060,2021-08-23 23:04:14.641000,label69,,,,,,,,,,,,,,,,
item1383,type0,user1060,2021-08-24 10:14:45.673000,label38,label7,label47,label6,label4,label21,,,,,,,,,,,
item224,type0,user1060,2021-08-31 23:09:29.954000,label39,label103,label6,label10,label43,label4,label9,,,,,,,,,,
item830,type1,user1062,2021-08-23 23:58:37.847000,label9,label4,label6,label5,label34,label12,label27,,,,,,,,,,
item1337,type1,user1062,2021-09-08 20:51:46.292000,label67,label6,label68,,,,,,,,,,,,,,
item1392,type1,user1062,2021-09-11 19:01:25.076000,label4,label6,label52,label75,,,,,,,,,,,,,
item1714,type1,user1062,2021-09-24 22:59:16.485000,label27,label12,label5,label4,label9,label6,,,,,,,,,,,
item1768,type1,user1062,2021-09-26 14:10:23.650000,label4,label32,label12,label27,label6,label9,label5,,,,,,,,,,
item2011,type1,user1062,2021-10-08 21:52:20.271000,label21,label7,label47,label6,label4,label38,,,,,,,,,,,
item2663,type1,user1062,2021-08-22 10:09:04.576000,label29,label12,,,,,,,,,,,,,,,
item852,type1,user1062,2021-08-24 12:40:15.930000,label12,label5,label6,label27,label34,label9,label4,,,,,,,,,,
item2893,type1,user1062,2021-09-02 16:49:05.753000,label27,label4,label9,label5,label6,label33,label101,label12,label71,,,,,,,,
item3921,type1,user1062,2021-08-28 11:59:55.154000,label12,label9,label4,label5,label6,label27,,,,,,,,,,,
item4151,type2,user1062,2021-09-18 23:35:47.088000,label80,label6,,,,,,,,,,,,,,,
item1592,type1,user1062,2021-09-20 15:23:38.134000,label12,label9,label4,label5,label6,label27,,,,,,,,,,,
item4192,type0,user1062,2021-09-24 22:13:59.273000,label6,label4,label9,label27,label159,label65,label12,label5,,,,,,,,,
item1934,type1,user1062,2021-10-01 21:29:29.784000,label27,label12,label5,label4,label9,,,,,,,,,,,,
item4614,type1,user1062,2021-08-20 15:26:22.190000,label82,label6,label5,label17,label14,label4,label9,,,,,,,,,,
item724,type1,user1062,2021-08-22 10:07:44.792000,label71,label33,label5,label4,label148,label44,label17,label101,label9,label82,label27,label14,label12,,,,
item816,type1,user1062,2021-08-23 23:59:57.594000,label48,label5,label9,label4,label12,label93,label27,label6,,,,,,,,,
item973,type1,user1062,2021-08-27 14:07:22.179000,label6,label4,,,,,,,,,,,,,,,
item972,type1,user1062,2021-08-27 20:19:19.457000,label47,label7,label38,label19,label6,label135,,,,,,,,,,,
item1983,type1,user1062,2021-10-07 19:31:34.919000,label9,label4,label16,label12,label5,label57,label6,label27,,,,,,,,,
item833,type0,user1066,2021-08-24 00:34:35.817000,label6,label7,label38,label47,label4,,,,,,,,,,,,
item1495,type0,user1066,2021-08-23 01:08:47.691000,label76,label13,label6,label4,label92,label8,label21,,,,,,,,,,
item2791,type1,user1066,2021-08-26 23:06:23.016000,label6,label18,,,,,,,,,,,,,,,
item2903,type1,user1066,2021-09-03 10:29:36.996000,label5,label3,label9,label4,,,,,,,,,,,,,
item1377,type1,user1066,2021-09-10 23:23:17.565000,label6,label146,label9,label4,label5,label12,label27,label69,,,,,,,,,
item683,type1,user1066,2021-08-24 00:28:06.468000,label27,label9,label4,label5,label6,label18,label12,,,,,,,,,,
item1352,type1,user1066,2021-09-07 23:17:19.982000,label159,label35,label38,label47,label7,label6,,,,,,,,,,,
item3795,type2,user1066,2021-08-23 00:58:10.930000,label21,label6,label13,label8,label4,label76,label36,,,,,,,,,,
item4709,type1,user1066,2021-08-26 23:03:15.118000,label18,label6,,,,,,,,,,,,,,,
item2897,type1,user1066,2021-09-03 10:04:46.943000,label6,label71,label101,label33,label9,label4,,,,,,,,,,,
item1296,type0,user1066,2021-09-07 23:28:17.486000,label38,label47,label6,label7,label4,,,,,,,,,,,,
item812,type0,user1068,2021-08-24 01:04:00.074000,label6,label71,label9,label101,label33,label4,,,,,,,,,,,
item1031,type0,user1068,2021-08-29 01:22:28.425000,label18,label27,label12,label9,label4,label5,label6,,,,,,,,,,
item1021,type1,user1068,2021-08-28 17:30:43.574000,label9,label70,label58,label33,label51,label65,label4,,,,,,,,,,
item1288,type1,user1068,2021-09-08 00:28:58.635000,label12,label4,label5,label27,label9,label6,,,,,,,,,,,
item598,type1,user1068,2021-08-21 00:28:38.595000,label29,label42,label52,,,,,,,,,,,,,,
item983,type1,user1068,2021-08-28 00:37:13.098000,label7,label71,label47,label9,label4,label33,label6,label38,label101,,,,,,,,
item2953,type1,user1068,2021-09-05 16:17:29.458000,label6,label69,label51,label33,,,,,,,,,,,,,
item827,type1,user1070,2021-08-24 02:57:57.262000,label38,label6,label47,label141,label7,label19,,,,,,,,,,,
item913,type1,user1070,2021-08-26 00:09:19.580000,label4,label75,label6,label52,,,,,,,,,,,,,
item1155,type1,user1070,2021-09-02 14:24:11.618000,label145,label47,label7,label38,label65,label6,,,,,,,,,,,
item1150,type0,user1070,2021-09-02 14:40:42.502000,label76,label92,label13,label6,label4,label8,,,,,,,,,,,
item2911,type1,user1070,2021-09-03 15:20:25.438000,label6,label7,label65,label47,label38,,,,,,,,,,,,
item1073,type1,user1070,2021-08-30 01:22:49.344000,label12,label6,label57,label9,label4,label27,label5,label16,,,,,,,,,
item4638,type1,user1070,2021-08-22 01:17:37.296000,label5,label4,label27,label12,label44,label9,label178,label14,label17,label82,label56,,,,,,
item685,type1,user1070,2021-08-24 13:09:25.719000,label83,label9,label95,label94,label6,label4,,,,,,,,,,,
item4701,type1,user1070,2021-08-26 00:12:26.925000,label6,label9,label40,label4,label5,label87,,,,,,,,,,,
item737,type0,user1076,2021-08-24 10:09:36.002000,label21,label108,label97,label4,label8,label72,label31,,,,,,,,,,
item705,type0,user1076,2021-10-15 05:41:01.232000,label27,label6,label9,label82,label5,label4,label12,label14,label17,,,,,,,,
item1510,type0,user1076,2021-09-01 08:04:49.532000,label9,label63,label4,label6,label17,label133,label102,,,,,,,,,,
item1810,type0,user1076,2021-09-25 14:55:23.820000,label12,label5,label4,label9,label207,label69,label27,label41,label6,,,,,,,,
item1706,type1,user1076,2021-09-25 21:30:12.552000,label9,label12,label27,label6,label5,label4,label135,,,,,,,,,,
item842,type0,user1077,2021-08-24 10:24:51.361000,label4,label9,label12,label27,label6,label5,,,,,,,,,,,
item983,type1,user1077,2021-08-27 18:37:15.888000,label40,label27,label4,label12,label87,label5,label6,label9,,,,,,,,,
item2717,type0,user1077,2021-08-24 10:48:17.326000,label97,label4,label8,label21,label72,label31,label108,,,,,,,,,,
item938,type0,user1077,2021-09-01 17:49:47.514000,label3,label9,label4,label5,,,,,,,,,,,,,
item712,type1,user1077,2021-08-22 21:21:30.538000,label4,label47,label38,label7,label6,,,,,,,,,,,,
item985,type1,user1077,2021-08-27 19:52:47.041000,label7,label38,label47,label35,label135,label6,,,,,,,,,,,
item4106,type0,user1077,2021-09-14 12:26:00.485000,label21,label123,label72,label4,label175,label6,label88,label16,label8,,,,,,,,
item844,type0,user1080,2021-08-24 11:30:32.351000,label4,label6,,,,,,,,,,,,,,,
item1179,type0,user1080,2021-09-02 22:04:48.834000,label5,label9,label12,label4,label6,label27,,,,,,,,,,,
item1361,type0,user1080,2021-09-10 00:08:42.882000,label7,label146,label6,label69,label47,label38,,,,,,,,,,,
item462,type0,user1080,2021-09-16 17:24:21.379000,label5,label12,label9,label4,label27,label69,label6,,,,,,,,,,
item1558,type1,user1080,2021-09-18 10:43:53.341000,label4,label6,label135,label112,label19,label24,label111,label9,,,,,,,,,
item783,type1,user1080,2021-08-24 05:32:25.149000,label12,label9,label4,label5,label6,label27,,,,,,,,,,,
item846,type1,user1081,2021-08-24 11:51:45.430000,label128,label6,label79,label125,label26,,,,,,,,,,,,
item871,type1,user1081,2021-08-25 17:01:00.712000,label4,label9,label33,label70,label6,label58,,,,,,,,,,,
item2696,type1,user1081,2021-08-23 13:42:53.993000,label21,label52,label6,label4,label75,,,,,,,,,,,,
item1007,type1,user1081,2021-08-28 14:43:01.074000,label185,label7,label6,label38,label35,label47,,,,,,,,,,,
item3850,type1,user1081,2021-08-24 15:36:15.151000,label6,label129,label9,label76,label193,label4,,,,,,,,,,,
item2861,type1,user1081,2021-09-01 10:23:18.389000,label75,label21,label52,label6,label4,,,,,,,,,,,,
item830,type1,user1085,2021-08-24 12:53:25.694000,label4,label57,label5,label9,label16,label6,,,,,,,,,,,
item1077,type1,user1085,2021-08-31 01:13:46.811000,label9,label103,label6,label4,label43,label10,label39,,,,,,,,,,
item1735,type1,user1085,2021-09-26 17:40:54.732000,label75,label4,label5,label12,label52,label27,label6,label9,,,,,,,,,
item1771,type1,user1085,2021-09-27 00:19:20.476000,label5,label162,label12,label27,label9,label35,label4,label6,,,,,,,,,
item1787,type1,user1085,2021-09-27 01:00:50.969000,label21,label72,label84,label8,label4,label12,label6,label88,,,,,,,,,
item541,type1,user1085,2021-08-18 12:12:18.564000,label93,label88,label6,label4,label8,label21,label72,label45,label172,,,,,,,,
item2570,type0,user1085,2021-08-18 12:20:00.815000,label45,label84,label126,label8,label42,label4,label6,label88,label72,label12,,,,,,,
item2571,type1,user1085,2021-08-18 12:34:28.300000,label175,label72,label8,label4,label6,label88,label16,,,,,,,,,,
item561,type0,user1085,2021-08-18 16:06:02.942000,label39,label6,label43,,,,,,,,,,,,,,
item251,type0,user1085,2021-08-25 00:48:39.342000,label6,label43,label4,label39,,,,,,,,,,,,,
item1125,type1,user1085,2021-09-02 12:51:36.275000,label12,label27,label6,label5,label4,label9,,,,,,,,,,,
item2904,type1,user1085,2021-09-03 13:07:07.394000,label3,label5,label35,label4,label9,,,,,,,,,,,,
item1483,type0,user1085,2021-09-09 01:20:59.709000,label12,label27,label5,label6,label4,label9,,,,,,,,,,,
item1630,type1,user1085,2021-09-25 00:47:29.721000,label38,label4,label6,label47,label7,,,,,,,,,,,,
item1828,type1,user1085,2021-09-29 01:18:00.478000,label85,label22,label170,label6,label4,label9,,,,,,,,,,,
item3059,type0,user1085,2021-08-18 00:41:50.102000,label4,label12,label27,label33,label6,label51,label5,label9,,,,,,,,,
item2558,type2,user1085,2021-08-18 16:21:46.874000,label49,label99,label6,label5,label4,label9,label12,label27,,,,,,,,,
item2329,type0,user1085,2021-08-19 02:07:44.875000,label51,label5,label57,label33,label6,label4,label9,label27,label12,label16,,,,,,,
item3745,type2,user1085,2021-08-19 18:50:15.328000,label38,label6,label18,label47,label7,,,,,,,,,,,,
item3746,type2,user1085,2021-08-19 18:55:24.694000,label9,label33,label27,label28,label12,label5,label4,label6,label39,label53,label43,,,,,,
item952,type1,user1085,2021-08-27 01:33:12.265000,label6,label27,label5,label4,label9,label12,,,,,,,,,,,
item3888,type0,user1085,2021-08-28 00:50:10.219000,label4,label6,,,,,,,,,,,,,,,
item2952,type0,user1085,2021-09-03 12:51:33.923000,label4,label5,label6,label12,label27,label9,,,,,,,,,,,
item1367,type1,user1085,2021-09-09 20:21:02.542000,label4,label39,label21,label72,label8,label70,label149,label6,,,,,,,,,
item1377,type1,user1085,2021-09-11 13:15:40.681000,label38,label146,label6,label47,label7,,,,,,,,,,,,
item1418,type1,user1085,2021-09-13 01:37:36.969000,label12,label6,label4,label5,label41,label18,label27,label9,,,,,,,,,
item1491,type1,user1085,2021-09-17 01:35:24.015000,label51,label4,label9,label27,label33,label19,label11,label12,label6,label5,,,,,,,
item1790,type1,user1085,2021-09-26 17:39:39.527000,label9,label135,label12,label27,label4,label5,label6,,,,,,,,,,
item4732,type0,user1085,2021-08-30 00:41:52.453000,label6,label41,label4,label5,label27,label9,label12,,,,,,,,,,
item1211,type1,user1085,2021-09-03 21:25:32.607000,label7,label47,label6,label35,label38,label120,,,,,,,,,,,
item1293,type1,user1085,2021-09-07 12:38:34.617000,label71,label6,label33,label101,label4,label9,,,,,,,,,,,
item1327,type1,user1085,2021-09-08 12:28:28.570000,label6,label193,label76,label129,label9,label4,label35,,,,,,,,,,
item1398,type0,user1085,2021-09-12 13:06:37.604000,label76,label13,label6,label4,label8,label21,label92,,,,,,,,,,
item1669,type1,user1085,2021-09-25 00:43:36.769000,label33,label179,label28,label4,label69,label52,label12,label6,label63,,,,,,,,
item852,type1,user1087,2021-08-24 14:04:03.440000,label7,label35,label38,label47,label6,label11,,,,,,,,,,,
item924,type1,user1087,2021-08-26 15:33:36.546000,label6,label34,,,,,,,,,,,,,,,
item957,type0,user1087,2021-08-27 00:54:42.235000,label27,label6,label9,label4,label5,label12,,,,,,,,,,,
item1845,type1,user1087,2021-09-28 10:40:01.972000,label163,label6,label27,label9,label4,label12,label5,label35,label41,,,,,,,,
item14,type1,user1087,2021-10-06 00:09:47.137000,label5,label4,label9,label6,label35,label27,label12,,,,,,,,,,
